,"score","names_wga","dates_wga","names_artuk","dates_artuk","is_same","artist_id_wiki+googleart+wga+meisterwerke+moma","artist_id_artuk","Unnamed: 9","Unnamed: 10","Unnamed: 11"
1786,100,"[hovhannes zardaryan, հովհաննես զարդարjան]","[1918, 1973.0]","[carter, peter j.]","[1920, 1979]",0,"wiki_hovhannes-zardaryan","artuk_carter, peter j., (1920-1979)","(956, 3346)",7,
1787,100,"[hovhannes zardaryan, հովհաննես զարդարjան]","[1918, 1973.0]","[kelly, frances j.]","[1908, 2002]",0,"wiki_hovhannes-zardaryan","artuk_kelly, frances j., (1908-2002)","(956, 11123)",8,
1788,100,"[hovhannes zardaryan, հովհաննես զարդարjան]","[1918, 1973.0]","[mann, john j.]","[1903, 1990.0]",0,"wiki_hovhannes-zardaryan","artuk_mann, john j., (b.1903)","(956, 13025)",7,
1789,100,"[hovhannes zardaryan, հովհաննես զարդարjան]","[1918, 1973.0]","[lovell, j. frederic]","[1921, 1931]",0,"wiki_hovhannes-zardaryan","artuk_lovell, j. frederic, (d.1931)","(956, 12533)",6,
1790,100,"[irma stern]","[1894, 1966]","[stern, irma]","[1894, 1996]",1,"wiki_irma-stern","artuk_stern, irma, (1894-1996)","(992, 19213)",46,
1791,100,"[ivan nikitin, nikitin, ivan nikitich, иван никитин]","[1680, 1742]","[nikitin, ivan]","[1690, 1741]",1,"wiki_ivan-nikitin","artuk_nikitin, ivan, (1690-1741)","(1010, 14957)",23,
1792,100,"[jagdish swaminathan]","[1928, 1994]","[swaminathan, jagdish]","[1928, 1992]",1,"wiki_jagdish-swaminathan","artuk_swaminathan, jagdish, (1928-1992)","(1042, 19569)",23,
1793,100,"[james mcneill whistler, whistler, james abbott macneil, whistler, james, whistler, james n., whistler, james abbott mcneill, whistler, james abbott mac neil, james abbott mcneill whistler, whistler, james mcneill, whistler, james abbot mcneil, whistler, james-mcneill, whistler, james abbot mcneill, whistler, j. mcn.]","[1834, 1903]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,"wiki_james-mcneill-whistler","artuk_j., j.","(1053, 10520)",2540,
1794,100,"[weissenbruch, hendrik johannes, weissenbruch, jan hendrik, johan hendrik weissenbruch, weissenbruch, johannes-hendrik, weissenbruch, j. h., weissenbruch, johannes hendrik]","[1824, 1903]","[burbanck, j. m., burbank, j. m., burbank, j. m. (junior), j., j.]","[1863, 1873]",0,"wiki_johan-hendrik-weissenbruch","artuk_j., j.","(1157, 10520)",105,
1795,100,"[john jackson]","[1778, 1831]","[jackson, jackson, j., jackson, j. (junior)]","[1750, 1850]",0,"wiki_john-jackson","artuk_jackson, (active 19-19)","(1187, 10526)",94,
1796,100,"[lefebvre, jules-joseph, jules joseph lefebvre]","[1834, 1911]","[lefebvre, jules-joseph]","[1836, 1912]",1,"wiki_jules-joseph-lefebvre","artuk_lefebvre, jules-joseph, (1836-1912)","(1263, 12038)",19,
1797,100,"[le romain, le nain, louis, le nain brothers, antoine le nain, louis le nain, mathieu le nain]","[1593, 1677]","[le nain, mathieu]","[1607, 1677]",1,"wiki_le-nain-brothers","artuk_le nain, mathieu, (1607-1677)","(1370, 11935)",74,
1798,100,"[luigi russolo]","[1883, 1947]","[russolo, luigi]","[1885, 1947]",1,"wiki_luigi-russolo","artuk_russolo, luigi, (1885-1947)","(1445, 17648)",15,
1799,92,"[maurice boitel]","[1919, 2007]","[boel, maurice]","[1913, 1998]",0,"wiki_maurice-boitel","artuk_boel, maurice, (1913-1998)","(1548, 1927)",19,
1800,100,"[max bill]","[1908, 1994]","[bill, max]","[1908, 1984]",1,"wiki_max-bill","artuk_bill, max, (1908-1984)","(1560, 1657)",74,
1801,100,"[michael bell]","[1971, 2099]","[bell, michael]","[1964, 2099]",0,"wiki_michael-bell","artuk_bell, michael, (b.1964)","(1587, 1403)",10,
1802,92,"[michael bell]","[1971, 2099]","[bull, michael]","[1930, 2099]",0,"wiki_michael-bell","artuk_bull, michael, (b.1930)","(2777, 1587)",13,
1803,100,"[milton avery, milton clark avery]","[1885, 1965]","[clark, clark, lucille, clark, nelson l. (mistress)]","[1897, 1930.0]",0,"wiki_milton-avery","artuk_clark, (active 1899-1930)","(1605, 3794)",51,
1804,100,"[norman bluhm]","[1920, 1999]","[bluhm, norman]","[1921, 1999]",1,"wiki_norman-bluhm","artuk_bluhm, norman, (1921-1999)","(1684, 1885)",37,
1805,100,"[otto piene]","[1928, 2014]","[piene, otto]","[1928, 2099]",1,"wiki_otto-piene","artuk_piene, otto, (b.1928)","(1725, 16041)",7,
1806,92,"[peter phillips]","[1939, 2099]","[philip, peter]","[1935, 2099]",0,"wiki_peter-phillips","artuk_philip, peter, (b.1935)","(15955, 1798)",20,
1807,100,"[christus, petrus, petrus christus]","[1410, 1476]","[christus, petrus]","[1410, 1475]",1,"wiki_petrus-christus","artuk_christus, petrus, (1410-1475)","(1801, 3731)",72,
1808,100,"[pierre soulages]","[1919, 2011.0]","[soulages, pierre]","[1919, 1958.0]",1,"wiki_pierre-soulages","artuk_soulages, pierre, (b.1919)","(1825, 18936)",48,
1809,100,"[bernardino di betto di biagio, bernardino di betto, pinturicchio]","[1452, 1513]","[pinturicchio, bernardino]","[1454, 1513]",1,"wiki_pinturicchio","artuk_pinturicchio, bernardino, (1454-1513)","(1838, 16095)",128,
1810,93,"[robert g. harris, robert george harris]","[1911, 2007]","[harris, robert edward]","[1923, 2001]",0,"wiki_robert-g-harris","artuk_harris, robert edward, (1923-2001)","(1918, 9044)",18,
1811,100,"[robert clark, robert indiana]","[1928, 2099]","[clark, robert]","[1951, 2099]",0,"wiki_robert-indiana","artuk_clark, robert, (b.1951)","(1926, 3821)",32,
1812,96,"[robert clark, robert indiana]","[1928, 2099]","[clarke, robert]","[1956, 2099]",0,"wiki_robert-indiana","artuk_clarke, robert, (b.1956)","(3856, 1926)",36,
1813,100,"[sofonisba anguissola, anguissola, sofonisba]","[1530, 1625]","[anguissola, sofonisba]","[1535, 1625]",1,"wiki_sofonisba-anguissola","artuk_anguissola, sofonisba, (1535-1625)","(2039, 432)",37,
1814,100,"[theophilus brown, william theophilus brown]","[1919, 2012]","[brown, william]","[1953, 2008]",0,"wiki_theophilus-brown","artuk_brown, william, (1953-2008)","(2109, 2649)",19,
1815,100,"[william simpson]","[1823, 1899]","[simpson, william graham]","[1855, 1880.0]",0,"wiki_william-simpson","artuk_simpson, william graham, (b.1855)","(2267, 18549)",16,
1816,100,"[william turnbull]","[1922, 2012]","[turnbull, william]","[1925, 1935]",1,"wiki_william-turnbull","artuk_turnbull, william, (d.1935)","(2269, 20385)",12,
1817,87,"[giovanni francesco barbieri, guercino, guercino, giovanni francesco]","[1591, 1666]","[guerrieri, giovanni francesco]","[1589, 1656]","False","googleart_m013p84","artuk_guerrieri, giovanni francesco, (1589-1656)","(8561, 840)",202,
1818,88,"[alston, charles h., charles alston, alston, charles henry]","[1907, 1977]","[barton, charles h.]","[1908, 1979]","False","googleart_m01_qr","artuk_barton, charles h., (1908-1979)","(2438, 1121)",7,
1819,88,"[chris ofili, christopher ofili]","[1968, 2099]","[ku, christopher]","[1957, 2099]","False","googleart_m01b_88","artuk_ku, christopher, (b.1957)","(11562, 365)",42,
1820,89,"[frederic leighton, leighton of stretton, frederic, leighton, ? (lord), leighton, frederick, leighton, frederic (stretton, lord), leighton, frederic, leighton, frederick (lord), frederic leighton, 1st baron leighton, leigton, fréderick (lord), leighton, frederick (baronet), leighton, f.]","[1830, 1896]","[leighton, john]","[1822, 1912]","False","googleart_m01ww84","artuk_leighton, john, (1822-1912)","(12074, 684)",126,
1821,88,"[david roberts, roberts, d., roberts, david]","[1796, 1864]","[roberts, william]","[1788, 1867]","False","googleart_m0212pc","artuk_roberts, william, (1788-1867)","(17164, 461)",77,
1822,88,"[david roberts, roberts, d., roberts, david]","[1796, 1864]","[roberts, john]","[1810, 1845.0]","False","googleart_m0212pc","artuk_roberts, john, (b.1810)","(17147, 461)",78,
1823,86,"[henry thomas alken]","[1785, 1851]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m0269_qf","artuk_thomas, m., (active 1832-1843)","(19923, 2545)",15,
1824,89,"[frederick stuart church, church, f. s., church, frederick stuart]","[1842, 1924]","[church, herbert s.]","[1902, 1912]","False","googleart_m026jy7k","artuk_church, herbert s., (d.1912)","(2561, 3740)",7,
1825,86,"[alfred wallis]","[1855, 1942]","[williams, alfred]","[1877, 1930]","False","googleart_m02l412","artuk_williams, alfred, (1877-1930)","(22147, 100)",169,
1826,86,"[william henry hunt]","[1790, 1864]","[doust, william henry]","[1829, 1854.0]","False","googleart_m02q1d1","artuk_doust, william henry, (b.1829)","(5908, 2713)",8,
1827,86,"[thomas seir cummings]","[1804, 1894]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m02q22xk","artuk_thomas, m., (active 1832-1843)","(2716, 19923)",4,
1828,87,"[anthony lister]","[1979, 2099]","[palliser, anthony]","[1949, 2099]","False","googleart_m02wwrtl","artuk_palliser, anthony, (b.1949)","(2850, 15413)",7,
1829,86,"[adolf von becker]","[1831, 1909]","[becker, e., becker, ernest august, becker, ernst, becker, ernst august]","[1849.0, 1860]","False","googleart_m03mby_l","artuk_becker, ernest august, (d.1860)","(3113, 1309)",5,
1830,86,"[thomas waterman wood]","[1823, 1903]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m03mdvvs","artuk_thomas, m., (active 1832-1843)","(19923, 3118)",12,
1831,89,"[pereda, antonio de, antonio de pereda, pereda y salgado, antonio de]","[1608, 1678]","[van de pere, antonio]","[1618, 1688]","False","googleart_m03y0kg5","artuk_van de pere, antonio, (1618-1688)","(20619, 3175)",23,
1832,86,"[john biggers, john t. biggers, biggers, john thomas, biggers, john t.]","[1924, 2001]","[ashlin and coleman, coleman, t. a., coleman, thomas a., thomas, a.]","[1940, 1950]","False","googleart_m042mhs","artuk_thomas, a., (active 1950-1950)","(3194, 19900)",6,
1833,86,"[thomas buchanan read]","[1822, 1872]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m04lgkn","artuk_thomas, m., (active 1832-1843)","(3309, 19923)",4,
1834,89,"[sassoferrato, giovanni battista salvi, giovanni battista salvi da sassoferrato]","[1605, 1685]","[albani, giovanni battista]","[1616, 1661]","False","googleart_m04zl6z","artuk_albani, giovanni battista, (1616-1661)","(164, 3377)",19,
1835,86,"[thomas churchyard]","[1798, 1865]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m05mrvgf","artuk_thomas, m., (active 1832-1843)","(19923, 3508)",4,
1836,86,"[william barak]","[1824, 1903]","[barclay, william]","[1832, 1875.0]","False","googleart_m05xwpr","artuk_barclay, william, (b.1832)","(3550, 949)",6,
1837,86,"[doughty, thomas, thomas doughty]","[1793, 1856]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m063wyk","artuk_thomas, m., (active 1832-1843)","(19923, 3584)",11,
1838,88,"[alexander benois, alexandre benois, александр бенуа]","[1870, 1960]","[berens, alexander]","[1917, 1927]","False","googleart_m06jp6v","artuk_berens, alexander, (d.1927)","(86, 1526)",89,
1839,86,"[thomas creswick]","[1811, 1869]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m06xtzx","artuk_thomas, m., (active 1832-1843)","(19923, 3650)",10,
1840,86,"[thomas e. stephens]","[1885, 1966]","[ashlin and coleman, coleman, t. a., coleman, thomas a., thomas, a.]","[1940, 1950]","False","googleart_m07yr07","artuk_thomas, a., (active 1950-1950)","(3805, 19900)",6,
1841,86,"[rover thomas]","[1926, 1998]","[ashlin and coleman, coleman, t. a., coleman, thomas a., thomas, a.]","[1940, 1950]","False","googleart_m080kb7","artuk_thomas, a., (active 1950-1950)","(19900, 3811)",8,
1842,88,"[rover thomas]","[1926, 1998]","[thomas, oliver]","[1919, 2010]","False","googleart_m080kb7","artuk_thomas, oliver, (1919-2010)","(3811, 19927)",12,
1843,86,"[thomas bock]","[1790, 1855]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m08bjt2","artuk_thomas, m., (active 1832-1843)","(3849, 19923)",5,
1844,86,"[thomas baines]","[1820, 1875]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m08brqz","artuk_thomas, m., (active 1832-1843)","(19923, 3851)",11,
1845,86,"[johan lundbye, lundbye, johan thomas]","[1818, 1848]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m08dq1g","artuk_thomas, m., (active 1832-1843)","(3865, 19923)",6,
1846,86,"[thomas h. shepherd]","[1792, 1864]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m092_r2","artuk_thomas, m., (active 1832-1843)","(19923, 3913)",6,
1847,86,"[worthington whittredge, whittredge, thomas worthington]","[1820, 1910]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m094w13","artuk_thomas, m., (active 1832-1843)","(19923, 3920)",13,
1848,88,"[charles deas, deas, charles]","[1818, 1867]","[deane, charles]","[1794, 1874]","0","googleart_m0bbts3_","artuk_deane, charles, (1794-1874)","(5491, 4061)",9,
1849,86,"[william callow, callow, william, callow, w., callow, william h.]","[1812, 1908]","[callow, benjamin]","[1823, 1833]","False","googleart_m0cnxxm_","artuk_callow, benjamin, (b.1823)","(3088, 4159)",4,
1850,86,"[william callow, callow, william, callow, w., callow, william h.]","[1812, 1908]","[callow, george dodgson]","[1831, 1875]","False","googleart_m0cnxxm_","artuk_callow, george dodgson, (1831-1875)","(3089, 4159)",5,
1851,86,"[thomas ender, ender, thomas]","[1793, 1875]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m0crckkk","artuk_thomas, m., (active 1832-1843)","(4170, 19923)",10,
1852,86,"[thomas prichard rossiter]","[1818, 1871]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m0f9l7q","artuk_thomas, m., (active 1832-1843)","(4249, 19923)",6,
1853,86,"[boys, thomas shotter, boys, t., boys, thomas, thomas shotter boys]","[1803, 1874]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m0g57067","artuk_thomas, m., (active 1832-1843)","(19923, 4284)",18,
1854,86,"[thomas hill]","[1829, 1908]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m0gzsm8","artuk_thomas, m., (active 1832-1843)","(19923, 2119)",101,
1855,86,"[antônio henrique amaral]","[1935, 2015]","[amaral, antonio henrique abreu]","[1935, 2099]","1","googleart_m0h1cb8k","artuk_amaral, antonio henrique abreu, (b.1935)","(4366, 332)",4,
1856,86,"[eva lichtenstein]","[1895, 1919.0]","[lichtenstein, isaac]","[1887, 1924.0]","0","googleart_m0t50c17","artuk_lichtenstein, isaac, (b.1887)","(4538, 12246)",8,
1857,87,"[william j. shayer]","[1811, 1885]","[sawyer, william]","[1820, 1889]","0","googleart_m0t50cmh","artuk_sawyer, william, (1820-1889)","(17913, 4543)",10,
1858,86,"[daniel turner]","[1744, 1844]","[stringer, daniel]","[1754, 1806]","False","googleart_m0t5fsz_","artuk_stringer, daniel, (1754-1806)","(19404, 4631)",6,
1859,86,"[flintoff, thomas, flintoff, t., thomas flintoff]","[1809, 1892]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m0vnpl6j","artuk_thomas, m., (active 1832-1843)","(19923, 4693)",7,
1860,89,"[dwight williams]","[1856, 1932]","[sheldon-williams, w. ralf, williams, w.]","[1873, 1883]","False","googleart_m0vs9rqb","artuk_williams, w., (active 1874-1874)","(4728, 22219)",6,
1861,89,"[dwight williams]","[1856, 1932]","[williams, w.]","[1866.0, 1901]","False","googleart_m0vs9rqb","artuk_williams, w., (d.1901)","(4728, 22220)",6,
1862,86,"[thomas yeo]","[1936, 2099]","[ashlin and coleman, coleman, t. a., coleman, thomas a., thomas, a.]","[1940, 1950]","False","googleart_m0vs9wmb","artuk_thomas, a., (active 1950-1950)","(4741, 19900)",6,
1863,86,"[thomas ayres, ayres, thomas almond, ayres, thomas a.]","[1816, 1858]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","googleart_m0zbvb1s","artuk_thomas, m., (active 1832-1843)","(4777, 19923)",7,
1864,86,"[james burns]","[2010.0, 2010.0]","[burr, james]","[1926, 2099]","False","googleart_t2194x6vq6v","artuk_burr, james, (b.1926)","(5185, 2874)",5,
1865,86,"[alexandra rs]","[2001.0, 2007.0]","[knubley, alexandra]","[1969, 2099]","False","googleart_t219d95gflv","artuk_knubley, alexandra, (b.1969)","(5274, 11469)",5,
1866,86,"[alexandra rs]","[2001.0, 2007.0]","[nechita, alexandra]","[1985, 2099]","False","googleart_t219d95gflv","artuk_nechita, alexandra, (b.1985)","(5274, 14779)",5,
1867,86,"[alexandra rs]","[2001.0, 2007.0]","[tyng, alexandra]","[1954, 2099]","False","googleart_t219d95gflv","artuk_tyng, alexandra, (b.1954)","(5274, 20453)",4,
1868,86,"[alexandra rs]","[2001.0, 2007.0]","[blum, alexandra]","[1972, 2099]","False","googleart_t219d95gflv","artuk_blum, alexandra, (b.1972)","(5274, 1886)",6,
1869,86,"[alexandra rs]","[2001.0, 2007.0]","[leadbeater, alexandra]","[1956, 2099]","False","googleart_t219d95gflv","artuk_leadbeater, alexandra, (b.1956)","(5274, 11949)",6,
1870,86,"[b.shanti]","[2013.0, 2013.0]","[thomas, shanti]","[1949, 2099]","False","googleart_t219d95gqw0","artuk_thomas, shanti, (b.1949)","(5283, 19931)",5,
1871,88,"[annie preece]","[1981, 2099]","[preece, daniel]","[1970, 2099]","False","googleart_t219hrtqcnb","artuk_preece, daniel, (b.1970)","(5496, 16363)",2,
1872,86,"[becker, peter]","[1828, 1904]","[becker, e., becker, ernest august, becker, ernst, becker, ernst august]","[1849.0, 1860]","False","meisterwerke_becker, peter","artuk_becker, ernest august, (d.1860)","(8877, 1309)",3,
1873,86,"[thomas birch, birch, thomas]","[1779, 1851]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","meisterwerke_birch, thomas","artuk_thomas, m., (active 1832-1843)","(3112, 19923)",11,
1874,86,"[françois bonvin, bonvin, francois]","[1817, 1887]","[bonnet, françois]","[1811, 1894]","False","meisterwerke_bonvin, francois","artuk_bonnet, françois, (1811-1894)","(2007, 4224)",30,
1875,86,"[thomas chambers, chambers, thomas]","[1808, 1869]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","meisterwerke_chambers, thomas","artuk_thomas, m., (active 1832-1843)","(19923, 4768)",5,
1876,86,"[clark, thomas]","[1814, 1883]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","meisterwerke_clark, thomas","artuk_thomas, m., (active 1832-1843)","(8983, 19923)",2,
1877,86,"[thomas cole, cole, thomas]","[1801, 1848]","[radden, thomas m., thomas, m.]","[1831, 1843]","False","meisterwerke_cole, thomas","artuk_thomas, m., (active 1832-1843)","(2111, 19923)",216,
1878,86,"[es, jacob van, es, jacob fopsen van]","[1596, 1666]","[van mosscher, jacob]","[1615, 1655]","False","meisterwerke_es, jacob fopsen van","artuk_van mosscher, jacob, (1615-1655)","(20843, 6328)",8,
1879,86,"[davies, arthur bowen, arthur b. davies, arthur bowen davies, davies, arthur b.]","[1862, 1928]","[davies, gordon j., davies, j.]","[1909, 1919]","0","moma_mdvt-arthur-b.-davies-1402","artuk_davies, j.","(5067, 3785)",125,
1880,86,"[peter land]","[1966, 2099]","[allan, peter]","[1965, 2099]","0","moma_mdvt-peter-land-28688","artuk_allan, peter, (b.1965)","(243, 11459)",2,
1881,86,"[sully, thomas, thomas sully]","[1783, 1872]","[radden, thomas m., thomas, m.]","[1831, 1843]","0","wiki_thomas-sully","artuk_thomas, m., (active 1832-1843)","(19923, 2128)",191,
1882,87,"[anthony currell]","[1942, 2099]","[farrell, anthony]","[1945, 2099]","0","moma_mdvt-anthony-currell-1335","artuk_farrell, anthony, (b.1945)","(10025, 6686)",5,
1883,87,"[charles ray]","[1953, 2099]","[rake, charles]","[1946, 2099]","0","moma_mdvt-charles-ray-7049","artuk_rake, charles, (b.1946)","(10188, 16620)",4,
1884,88,"[charles christopher hill]","[1948, 2099]","[golds, christopher charles]","[1936, 2099]","0","moma_mdvt-charles-christopher-hill-2646","artuk_golds, christopher charles, (b.1936)","(10182, 8062)",18,
1885,88,"[charles christopher hill]","[1948, 2099]","[ku, christopher]","[1957, 2099]","0","moma_mdvt-charles-christopher-hill-2646","artuk_ku, christopher, (b.1957)","(10182, 11562)",18,
1886,88,"[kit williams, christopher williams]","[1946, 2099]","[ku, christopher]","[1957, 2099]","0","wiki_kit-williams","artuk_ku, christopher, (b.1957)","(1329, 11562)",33,
1887,88,"[michael bell]","[1971, 2099]","[kelly, michael]","[1980, 2099]","0","wiki_michael-bell","artuk_kelly, michael, (b.1980)","(1587, 11131)",11,
1888,88,"[robert williams, robert l. williams ii]","[1943, 2099]","[robertson, william]","[1938, 2099]","0","wiki_robert-williams","artuk_robertson, william, (b.1938)","(1941, 17202)",25,
